n_index,previous_index_num,movie_title_txt_num,imdb_id,n_of_posters,total_box_office,with_adjusted_box_office,total_label,year,movie_title,year_box_office_label,Rnum_year_box_office_label,groups_num,train_or_test,budget
7746,4497,4641,tt0382691,5,32799,45236,0,2005,Femme de Gilles La,2,R2,42,test,0
7745,4471,4613,tt0436262,4,34410,47945,0,2005,Ellie Parker,2,R2,41,test,0
7744,4455,4596,tt0327643,8,35657,49891,0,2005,Dirty Love,2,R2,40,test,0
7743,4448,4588,tt0330080,2,36407,50941,0,2005,Grand Role Le,2,R2,39,test,0
7742,4427,4567,tt0308595,3,37757,52833,0,2005,Monsieur N,2,R2,38,test,0
7741,4411,4550,tt0420952,1,39075,54672,0,2005,Tell Them Who You Are,2,R2,37,test,0
7740,4405,4543,tt0462333,1,39652,55479,0,2005,Margaret Cho Assassin,2,R2,36,test,0
7739,4393,4531,tt0317965,4,40246,56314,0,2005,My Mothers Smile,2,R2,35,train,0
7738,4390,4528,tt0099587,11,40603,55937,0,2005,Intruder The,2,R2,34,train,0
7737,4380,4516,tt0361498,2,41382,57901,0,2005,Death of a Dynasty,2,R2,33,train,0
7736,4379,4515,tt0456012,2,41468,58027,0,2005,State of Mind A,2,R2,32,train,0
7735,4372,4508,tt0339638,1,43124,59686,0,2005,Screen Door Jesus,2,R2,31,train,0
7734,6046,6345,tt0451631,2,44133,61758,0,2005,Apaharan,2,R2,30,train,0
7733,4355,4490,tt0443698,1,44435,62180,0,2005,William Eggleston in the Real World,2,R2,29,train,0
7732,4343,4477,tt0310775,16,45243,63292,0,2005,Boksuneun naui geot,2,R2,28,train,0
7731,4322,4456,tt0381668,5,46750,65418,0,2005,Tropical Malady,2,R2,27,train,0
7730,4317,4451,tt0326664,3,47171,66001,0,2005,Swimming Upstream,2,R2,26,train,0
7729,4315,4449,tt0458375,1,47211,65876,0,2005,Goebbels Experiment Das,2,R2,25,train,0
7728,4314,4448,tt0452711,2,47219,66073,0,2005,Never Been Thawed,2,R2,24,train,0
7727,4305,4439,tt0337879,6,48000,67167,0,2005,Blackball,2,R2,23,train,0
7726,4302,4436,tt0120657,37,48160,67392,0,2005,Warrior The,2,R2,22,train,0
7725,4289,4423,tt0286751,12,49046,68629,0,2005,Kairo,2,R2,21,train,0
7724,4288,4422,tt0361322,1,49048,68629,0,2005,Assisted Living,2,R2,20,train,0
7723,5998,6294,tt0406650,9,49526,69302,0,2005,Chumscrubber The,2,R2,19,train,6800000
7722,4258,4389,tt0325478,2,51246,71679,0,2005,Tahara,2,R2,18,train,0
7721,4229,4357,tt0076670,7,54357,76066,0,2005,Schizo,2,R2,17,train,0
7720,4212,4339,tt0402417,2,55459,77599,0,2005,Other Side of the Street The,2,R2,16,train,0
7719,4158,4279,tt0377088,2,62387,87296,0,2005,Mail Order Wife,2,R2,15,train,0
7718,4133,4250,tt1133594,5,65171,90480,0,2005,Shojo,2,R2,14,train,0
7717,4110,4226,tt0424435,2,68249,95504,0,2005,Shake Hands with the Devil The Journey of Romeo Dallaire,2,R2,13,train,0
7716,4089,4205,tt0381392,6,70395,98509,0,2005,Ma Mere,2,R2,12,train,0
7715,4077,4193,tt0398963,8,71469,99684,0,2005,Dorian Blues,2,R2,11,train,0
7714,4064,4180,tt0409838,1,72810,101881,0,2005,Come Away Home,2,R2,10,train,0
7713,4062,4178,tt0185390,1,72888,101989,0,2005,Ninth Day The,2,R2,9,train,0
7712,4057,4172,tt0414344,2,73789,103254,0,2005,War Within The,2,R2,8,train,0
7711,4053,4168,tt0402406,1,74216,103855,0,2005,Nomi Song The,2,R2,7,train,0
7710,6104,6411,tt0439817,2,77303,90570,0,2005,Solntse,2,R2,6,train,0
7709,4011,4122,tt0389361,1,79916,111614,0,2005,Searching for Wrong Eyed Jesus,2,R2,5,train,0
7708,4003,4114,tt0362506,1,80701,112923,0,2005,Chrystal,2,R2,4,train,0
7707,4194,4319,tt0332379,20,81257,106934,0,2005,Rock School,2,R2,3,train,0
7706,4000,4111,tt0427276,2,81280,113740,0,2005,Future of Food The,2,R2,2,train,0
7705,5990,6286,tt0327753,2,82698,113474,0,2005,Funny Ha Ha,2,R2,1,train,30000
7704,5988,6284,tt0422249,1,87264,122109,0,2005,First Morning,2,R2,0,train,300000
6755,3960,4065,tt0416331,3,87490,120207,0,2005,Go For Zucker,3,R3,45,test,0
6754,3942,4047,tt0461209,1,90869,127159,0,2005,Ek Khiladi Ek Haseena,3,R3,44,test,0
6753,5987,6283,tt0086855,7,96793,135447,0,2005,D E B S,3,R3,43,test,3500000
6752,3882,3983,tt0308772,4,102471,143143,0,2005,Pure,3,R3,42,test,0
6751,3878,3979,tt0291988,5,102714,143735,0,2005,Intimate Stories,3,R3,41,test,0
6750,6031,6328,tt0436039,1,114264,157558,0,2005,After Innocence,3,R3,40,test,0
6749,3811,3907,tt0406038,3,115314,160330,0,2005,Loggerheads,3,R3,39,test,0
6748,3791,3885,tt0396223,1,120488,168600,0,2005,Sons of Provo,3,R3,38,test,0
6747,3784,3876,tt0424237,3,121166,169551,0,2005,Lila dit ca,3,R3,37,test,0
6746,5982,6278,tt0442764,1,129319,180961,0,2005,Dil Jo Bhi Kahey,3,R3,36,test,1600000
6745,3744,3836,tt0420260,9,129783,181607,0,2005,Tony Takitani,3,R3,35,train,0
6744,3726,3818,tt0401248,2,133920,187329,0,2005,Beautiful Boxer,3,R3,34,train,0
6743,3746,3838,tt0423853,2,138190,187861,0,2005,Be Here to Love Me A Film About Townes van Zandt,3,R3,33,train,0
6742,3715,3806,tt0401591,2,138267,191868,0,2005,Brooklyn Lobster,3,R3,32,train,0
6741,3712,3803,tt0380538,4,138555,193887,0,2005,Matando Cabos,3,R3,31,train,0
6740,3750,3842,tt0401233,18,141928,193494,0,2005,Appurushido,3,R3,30,train,0
6739,3680,3771,tt0984155,5,144254,199654,0,2005,Before the Fall,3,R3,29,train,0
6738,3666,3757,tt0396690,2,147000,205700,0,2005,Kisna,3,R3,28,train,0
6737,3650,3740,tt0419766,4,151702,211468,0,2005,Garcon Stupide,3,R3,27,train,0
6736,3645,3735,tt0407732,5,152665,213630,0,2005,Dirty Deeds,3,R3,26,train,0
6735,3632,3722,tt0372884,3,155212,217200,0,2005,Eating Out,3,R3,25,train,0
6734,6025,6322,tt2033933,1,157415,215567,0,2005,2005 Academy Award Nominated Short Films,3,R3,24,train,0
6733,3610,3698,tt0054098,3,161434,225900,0,2005,Mughal e Azam,3,R3,23,train,0
6732,3599,3687,tt0349260,3,163536,228843,0,2005,In My Country,3,R3,22,train,0
6731,5991,6287,tt0395543,1,172569,202847,0,2005,Forty Shades of Blue,3,R3,21,train,1500000
6730,3574,3659,tt0327210,1,175000,244890,0,2005,Uncle Nino,3,R3,20,train,0
6729,3572,3657,tt0408777,12,175493,245581,0,2005,Edukators The,3,R3,19,train,0
6728,3571,3656,tt0424509,1,176051,245159,0,2005,Touch the Sound,3,R3,18,train,0
6727,4032,4146,tt0420251,8,176532,207492,0,2005,Three Extremes,3,R3,17,train,0
6726,3563,3648,tt0436686,2,178875,249779,0,2005,Protocols of Zion,3,R3,16,train,0
6725,5981,6277,tt0378407,2,181041,253340,0,2005,My Date With Drew,3,R3,15,train,1100
6724,3552,3636,tt0401244,4,181872,254506,0,2005,Baxter The,3,R3,14,train,0
6723,3535,3619,tt0356159,2,187786,262534,0,2005,Hellbent,3,R3,13,train,0
6722,3491,3572,tt0424024,4,203746,281936,0,2005,Darwins Nightmare,3,R3,12,train,0
6721,3484,3565,tt0475420,2,204956,285892,0,2005,Untold Story of Emmett Till The,3,R3,11,train,0
6720,3476,3554,tt0367188,7,208507,291776,0,2005,Modigliani,3,R3,10,train,0
6719,3464,3542,tt0457875,2,213143,298261,0,2005,Ek Ajnabee,3,R3,9,train,0
6718,3462,3540,tt0407031,1,213621,298934,0,2005,Naked Fame,3,R3,8,train,0
6717,3424,3500,tt0294806,3,225863,315430,0,2005,Keeper The Legend of Omar Khayyam The,3,R3,7,train,0
6716,6011,6307,tt0339840,8,229250,245695,0,2005,Undead,3,R3,6,train,750000
6715,3410,3486,tt0398971,2,231609,324104,0,2005,Down and Derby,3,R3,5,train,0
6714,3449,3527,tt0436629,3,237136,323565,0,2005,New York Doll,3,R3,4,train,0
6713,3391,3467,tt0373981,5,237183,331908,0,2005,Kontroll,3,R3,3,train,0
6712,5996,6292,tt0389235,2,237816,257346,0,2005,On the Outs,3,R3,2,train,250000
6711,3386,3462,tt0423866,27,238507,333756,0,2005,Bin jip,3,R3,1,train,0
6710,3369,3445,tt0105100,2,244105,341587,0,2005,Up and Down,3,R3,0,train,0
5761,3363,3438,tt0405461,2,245845,344026,0,2005,Watermarks,4,R4,45,test,0
5760,3354,3428,tt0455953,4,249565,344529,0,2005,Gay Sex in the 70 s,4,R4,44,test,0
5759,3387,3463,tt0376007,2,254068,349310,0,2005,Ninas Tragedies,4,R4,43,test,0
5758,3275,3345,tt0344273,2,289592,405247,0,2005,Rois and Reine ,4,R4,42,test,0
5757,3263,3332,tt0366287,4,295466,413463,0,2005,Caterina va in citta,4,R4,41,test,0
5756,3257,3326,tt0382621,4,299261,418773,0,2005,Cronicas,4,R4,40,test,0
5755,3232,3301,tt0381505,8,305688,427770,0,2005,Pretty Persuasion,4,R4,39,test,0
5754,4540,4687,tt0420291,4,309197,321295,0,2005,Keane,4,R4,38,test,0
5753,4279,4413,tt0411705,16,315305,335203,0,2005,9 Songs,4,R4,37,test,0
5752,3273,3343,tt0407536,6,316527,423750,0,2005,Aryan Couple The,4,R4,36,test,0
5751,3203,3271,tt0365938,2,319355,446894,0,2005,Winter Solstice,4,R4,35,train,0
5750,3196,3264,tt0444608,1,323860,444921,0,2005,Boys of Baraka The,4,R4,34,train,0
5749,5986,6282,tt0470869,4,329621,369697,0,2005,Neal n Nikki,4,R4,33,train,1300000
5748,3180,3248,tt0374345,10,332015,464610,0,2005,Zaak Alzheimer De,4,R4,32,train,0
5747,3167,3235,tt0449389,1,336772,471266,0,2005,Shaadi No 1,4,R4,31,train,0
5746,3164,3232,tt0415908,3,340091,475912,0,2005,Kaal,4,R4,30,train,0
5745,3161,3229,tt0384929,3,342297,478550,0,2005,Dying Gaul The,4,R4,29,train,0
5744,3138,3206,tt0444781,1,355962,498122,0,2005,Deewane Huye Paagal,4,R4,28,train,0
5743,5978,6273,tt0354595,8,375474,525427,0,2005,Game of Their Lives The,4,R4,27,train,20000000
5742,3100,3168,tt0423310,2,380505,523130,0,2005,Syrian Bride The,4,R4,26,train,0
5741,3093,3160,tt0412922,10,385373,539276,0,2005,Little Manhattan,4,R4,25,train,0
5740,3077,3144,tt0192766,1,403069,563756,0,2005,Wake in Providence A,4,R4,24,train,0
5739,3067,3132,tt0439707,1,409604,573183,0,2005,Mobsters and Mormons,4,R4,23,train,0
5738,2998,3060,tt0457303,1,464991,636780,0,2005,Church Ball,4,R4,22,train,0
5737,5976,6271,tt0372334,11,466106,621273,0,2005,House of D,4,R4,21,train,2000000
5736,2980,3042,tt0363472,2,479076,670400,0,2005,Bewafaa,4,R4,20,train,0
5735,2932,2991,tt0408961,5,537667,752395,0,2005,Kids in America,4,R4,19,train,0
5734,3113,3181,tt0348505,3,547807,697732,0,2005,Asylum,4,R4,18,train,0
5733,2917,2975,tt0362004,6,553368,774362,0,2005,Palindromes,4,R4,17,train,0
5732,2881,2937,tt0424129,3,607502,850123,0,2005,Gunner Palace,4,R4,16,train,0
5731,2853,2909,tt0386423,3,639990,895583,0,2005,Dust to Glory,4,R4,15,train,0
5730,2826,2880,tt0451833,4,678000,948775,0,2005,No Entry,4,R4,14,train,0
5729,5972,6266,tt0418753,3,691880,968195,0,2005,Inside Deep Throat,4,R4,13,train,2000000
5728,2834,2888,tt0389828,2,724084,972851,0,2005,CSA The Confederate States of America,4,R4,12,train,0
5727,2783,2836,tt0455475,4,739690,1035102,0,2005,First Descent,4,R4,11,train,0
5726,2741,2793,tt0437407,1,802758,1123358,0,2005,Parineeta,4,R4,10,train,0
5725,2737,2789,tt0059893,2,815064,1140580,0,2005,WAQT,4,R4,9,train,0
5724,2736,2788,tt0429177,7,815101,1140625,0,2005,Thing About My Folks The,4,R4,8,train,0
5723,2729,2781,tt0411195,9,828699,1145989,0,2005,Breakfast on Pluto,4,R4,7,train,0
5722,3028,3091,tt0273108,3,875108,1051885,0,2005,Beautiful Country The,4,R4,6,train,0
5721,5963,6257,tt1270797,16,881745,1233886,0,2005,Venom ,4,R4,5,train,25000000
5720,5967,6261,tt0366780,11,973613,1319057,0,2005,MirrorMask,4,R4,4,train,4000000
5719,2850,2906,tt0299478,3,975181,1233023,0,2005,Saraband,4,R4,3,train,0
5718,5965,6259,tt0361715,7,994790,1342266,0,2005,Duma,4,R4,2,train,12000000
5717,2672,2723,tt0369053,5,1000260,1369384,0,2005,Separate Lies ,4,R4,1,train,0
5716,5961,6253,tt0434424,4,1069318,1496375,0,2005,Undiscovered,4,R4,0,train,9000000
4767,3331,3405,tt0424227,7,1080367,1182928,0,2005,Turtles Can Fly,5,R5,45,test,0
4766,5969,6263,tt0357110,3,1126258,1410728,0,2005,Ballad of Jack and Rose The,5,R5,44,test,1500000
4765,2734,2786,tt0436095,4,1188468,1503387,0,2005,Ballets Russes,5,R5,43,test,0
4764,2555,2600,tt1246587,2,1190000,1665254,0,2005,Indigo,5,R5,42,test,0
4763,5980,6275,tt0300270,4,1261792,1383250,0,2005,The Holy Girl,5,R5,41,test,1400000
4762,5960,6252,tt0384504,7,1269705,1743862,0,2005,Saving Face,5,R5,40,test,2500000
4761,2516,2560,tt0332285,4,1310368,1833692,0,2005,Off the Map,5,R5,39,test,0
4760,5974,6269,tt0378906,4,1322161,1524554,0,2005,Travellers and Magicians,5,R5,38,test,1800000
4759,2510,2554,tt0422528,3,1324244,1847874,0,2005,Sarah Silverman Jesus is Magic,5,R5,37,test,0
4758,3229,3298,tt0326835,8,1368936,1491227,0,2005,Dot the I,5,R5,36,test,0
4757,2497,2539,tt0426155,2,1397999,1954715,0,2005,Ushpizin,5,R5,35,train,0
4756,2496,2538,tt0451850,3,1409499,1972413,0,2005,Paheli ,5,R5,34,train,0
4755,5964,6258,tt0373450,9,1415656,1763963,0,2005,Where the Truth Lies,5,R5,33,train,25000000
4754,2512,2556,tt0361693,7,1448701,1974155,0,2005,Happy Endings,5,R5,32,train,0
4753,4647,4806,tt0417791,5,1471229,1480744,0,2005,Rory O Shea Was Here,5,R5,31,train,0
4752,3533,3617,tt0343663,7,1535685,1610859,0,2005,Eros,5,R5,30,train,0
4751,6002,6298,tt0454431,1,1549000,1568567,0,2005,Chocolate Deep Dark Secrets,5,R5,29,train,1000000
4750,3246,3315,tt0371939,3,1629473,1750179,0,2005,Secuestro Express,5,R5,28,train,0
4749,2433,2474,tt0403537,3,1691706,2367327,0,2005,State Property 2,5,R5,27,train,0
4748,2430,2471,tt0428003,1,1693256,2369497,0,2005,Vacilon The Movie El,5,R5,26,train,0
4747,5968,6262,tt0384488,6,1695126,2012675,0,2005,Saint Ralph,5,R5,25,train,5200000
4746,5994,6290,tt0356443,7,1696765,1716723,0,2005,Bridge of San Luis Rey The,5,R5,24,train,24000000
4745,3526,3610,tt0366137,4,1717243,1793054,0,2005,Lost Embrace ,5,R5,23,train,0
4744,2419,2460,tt0374583,3,1736499,2430009,0,2005,Comme une image,5,R5,22,train,0
4743,5957,6249,tt0436613,2,1772979,2384480,0,2005,Murderball,5,R5,21,train,350000
4742,4881,5057,tt0379918,2,1786846,1792621,0,2005,Oyster Farmer,5,R5,20,train,0
4741,5959,6251,tt0318761,8,1919197,2449838,0,2005,Thumbsucker,5,R5,19,train,4000000
4740,3009,3072,tt0403217,6,1920616,2102210,0,2005,Last Days ,5,R5,18,train,0
4739,5954,6246,tt0457530,3,2025032,2830555,0,2005,Work and the Glory The American Zion,5,R5,17,train,6500000
4738,3198,3266,tt0420304,1,2043726,2172621,0,2005,Viruddh,5,R5,16,train,0
4737,2428,2469,tt0404030,13,2088946,2770116,0,2005,Everything is Illuminated,5,R5,15,train,0
4736,2812,2866,tt0370986,16,2148548,2433391,0,2005,Mysterious Skin,5,R5,14,train,0
4735,5985,6281,tt0388139,8,2226603,2274771,0,2005,Its All Gone Pete Tong,5,R5,13,train,2000000
4734,2822,2876,tt0142634,3,2291229,2564224,0,2005,Nobody Knows,5,R5,12,train,0
4733,3963,4068,tt0339806,10,2416771,2451665,0,2005,Torremolinos 73,5,R5,11,train,0
4732,3700,3791,tt0073177,1,2447211,2503503,0,2005,Cote d Azur,5,R5,10,train,0
4731,3304,3377,tt0346336,8,2689839,2797994,0,2005,Meglio gioventu La,5,R5,9,train,0
4730,3471,3549,tt0411674,1,2806533,2890243,0,2005,Mondovino,5,R5,8,train,0
4729,5956,6248,tt0384686,10,2814566,3437031,0,2005,White Countess The,5,R5,7,train,16000000
4728,5958,6250,tt0377752,10,3099369,3634885,0,2005,Dear Frankie,5,R5,6,train,4600000
4727,2210,2247,tt0424565,1,3218709,4439697,0,2005,Wild Parrots of Telegraph Hill The,5,R5,5,train,0
4726,5949,6241,tt0403016,5,3252550,4491632,0,2005,Supercross,5,R5,4,train,30000000
4725,2798,2852,tt0213524,2,3285156,3568086,0,2005,Bluff Master,5,R5,3,train,0
4724,2482,2524,tt0445620,9,3357075,3924547,0,2005,Paradise Now,5,R5,2,train,0
4723,5951,6243,tt0418773,6,3553253,4622783,0,2005,Junebug,5,R5,1,train,1000000
4722,2424,2465,tt0421229,1,3917595,4554293,0,2005,Mrs Palfrey at the Claremont,5,R5,0,train,0
3773,2888,2944,tt0388395,2,4034232,4271882,0,2005,Schultze Gets the Blues,6,R6,45,test,0
3772,5943,6235,tt0388183,4,4049527,5650434,0,2005,Kings Ransom,6,R6,44,test,25000000
3771,2146,2183,tt0371257,16,4117883,5566370,0,2005,Stay,6,R6,43,test,0
3770,3152,3220,tt0385002,22,4333271,4471382,0,2005,Green Street Hooligans,6,R6,42,test,0
3769,2256,2293,tt0352994,7,4443069,5526464,0,2005,Walk on Water,6,R6,41,test,0
3768,2190,2227,tt0427312,9,4504451,5773823,0,2005,Grizzly Man,6,R6,40,test,0
3767,5962,6256,tt0382189,8,4727375,5127108,0,2005,My Summer of Love,6,R6,39,test,1700000
3766,2558,2604,tt0387059,7,4773308,5243856,0,2005,Bee Season,6,R6,38,test,0
3765,5948,6240,tt0436724,5,4857731,6167123,0,2005,Rize,6,R6,37,test,700000
3764,2104,2141,tt1016268,4,4907779,6533913,0,2005,Enron The Smartest Guys in the Room,6,R6,36,test,0
3763,5937,6229,tt0401711,12,5175088,6650651,0,2005,Paris je t aime,6,R6,35,train,13000000
3762,2840,2895,tt0291032,4,5208488,5473848,0,2005,Balzac et la petite tailleuse chinoise,6,R6,34,train,0
3761,5933,6225,tt0373416,5,5654777,7913155,0,2005,Underclassman,6,R6,33,train,25000000
3760,5955,6247,tt0318081,19,6300451,7059444,0,2005,Sound of Thunder A,6,R6,32,train,80000000
3759,5946,6238,tt0027742,1,6435262,7905389,0,2005,High Tension,6,R6,31,train,2850000
3758,5983,6279,tt0436078,6,6702604,9249127,0,2005,Aristocrats The,6,R6,30,train,0
3757,2723,2775,tt0387914,5,6982159,7316786,0,2005,Innocent Voices,6,R6,29,train,0
3756,3752,3844,tt0354356,5,7428752,7480171,0,2005,5x2,6,R6,28,train,0
3755,2668,2719,tt0448206,3,7876721,8249141,0,2005,Bunty Aur Babli,6,R6,27,train,0
3754,6005,6301,tt0344604,3,8105013,8436605,0,2005,Apres vous,6,R6,26,train,0
3753,6116,6425,tt0369226,14,8178569,10246764,0,2005,Alone in the Dark,6,R6,25,train,20000000
3752,5929,6221,tt0377107,19,8284331,11293755,0,2005,Proof ,6,R6,24,train,20000000
3751,2495,2537,tt0456165,4,9287721,9851258,0,2005,Salaam Namaste,6,R6,23,train,0
3750,5928,6220,tt0438205,3,9387581,12629694,0,2005,Mad Hot Ballroom,6,R6,22,train,500000
3749,5938,6230,tt0375920,12,9448623,11235831,0,2005,Libertine The,6,R6,21,train,22000000
3748,5944,6236,tt0415978,7,9615464,11167092,0,2005,Me and You and Everyone We Know,6,R6,20,train,2000000
3747,1769,1801,tt0400525,9,10156968,13758052,0,2005,Ice Harvest The,6,R6,19,train,0
3746,1708,1735,tt0426615,5,10223896,14307069,0,2005,In the Mix,6,R6,18,train,0
3745,5975,6270,tt0348121,19,10468867,10656120,0,2005,Steamboy,6,R6,17,train,20000000
3744,5924,6215,tt0326905,16,10597070,14657320,0,2005,Great Raid The,6,R6,16,train,60000000
3743,5930,6222,tt0367089,21,11191423,14069031,0,2005,Squid and the Whale The,6,R6,15,train,1500000
3742,5952,6244,tt0375912,30,11745931,12680446,0,2005,Layer Cake,6,R6,14,train,6500000
3741,5915,6205,tt0338427,6,11758418,15859541,0,2005,Shopgirl,6,R6,13,train,7500000
3740,3874,3974,tt2846600,2,11837603,11878848,0,2005,Don t Move,6,R6,12,train,0
3739,1899,1935,tt0366777,3,12337828,14967375,0,2005,Millions,6,R6,11,train,0
3738,1771,1803,tt0417415,6,12765684,16290030,0,2005,Aliens of the Deep,6,R6,10,train,0
3737,5900,6188,tt0373908,5,13174426,18300352,0,2005,Honeymooners The,6,R6,9,train,27000000
3736,5936,6228,tt0419294,16,13454474,15312969,0,2005,Tres entierros de Melquiades Estrada Los,6,R6,8,train,15000000
3735,1786,1818,tt0443637,6,14000000,17394695,0,2005,Sharks 3D,6,R6,7,train,0
3734,5932,6224,tt0366627,23,15452978,17969492,0,2005,Jacket The,6,R6,6,train,28500000
3733,5906,6195,tt0384680,16,15466961,20452274,0,2005,Weather Man The,6,R6,5,train,20000000
3732,5892,6180,tt0388980,18,15468266,21591208,0,2005,Greatest Game Ever Played The,6,R6,4,train,25000000
3731,1447,1468,tt0451069,3,15778152,22079565,0,2005,Gospel The,6,R6,3,train,0
3730,5925,6216,tt0384286,11,15943081,19955873,0,2005,Cry Wolf,6,R6,2,train,1000000
3729,5926,6217,tt0407265,6,16553163,19884007,0,2005,Transamerica,6,R6,1,train,1000000
3728,5941,6233,tt0297284,31,16566235,18353930,0,2005,Mindhunters,6,R6,0,train,27000000
2779,5869,6155,tt0403455,7,17433072,24374460,0,2005,Roll Bounce,7,R7,45,test,10000000
2778,5874,6161,tt0376108,6,17492014,24205130,0,2005,Rebound,7,R7,44,test,45000000
2777,5927,6218,tt0350261,17,18535575,21944470,0,2005,Unfinished Life An,7,R7,43,test,30000000
2776,5889,6177,tt0348333,15,18673274,25113026,0,2005,Waiting,7,R7,42,test,1125000
2775,5935,6227,tt0412080,21,18991288,20885947,0,2005,Worlds Fastest Indian The,7,R7,41,test,25000000
2774,1887,1923,tt0377084,7,19168295,21867846,0,2005,Ladies in Lavender,7,R7,40,test,0
2773,6118,6427,tt0212712,17,19287485,19863514,0,2005,2046,7,R7,39,test,12000000
2772,3743,3835,tt7086706,4,19332261,19385078,0,2005,Deep Blue,7,R7,38,test,0
2771,5878,6165,tt0380623,12,19535005,26138680,0,2005,Perfect Man The,7,R7,37,test,10000000
2770,2124,2161,tt0378947,20,19826280,21354399,0,2005,Melinda and Melinda,7,R7,36,test,0
2769,5947,6239,tt0387898,8,19891331,21245003,0,2005,Cache,7,R7,35,train,8000000
2768,5872,6158,tt0395584,14,20940428,27747780,1,2005,Devils Rejects The,7,R7,34,train,7000000
2767,5848,6133,tt0331933,21,22099706,29967295,1,2005,Man of the House ,7,R7,33,train,50000000
2766,5920,6211,tt0421054,26,22969202,27030528,1,2005,Domino,7,R7,32,train,50000000
2765,6115,6424,tt0429591,12,22978953,29850024,1,2005,Aquamarine,7,R7,31,train,12000000
2764,5845,6128,tt0410097,9,23591783,32459045,1,2005,Hustle and Flow,7,R7,30,train,2800000
2763,5863,6149,tt0395972,19,23676771,30993166,1,2005,North Country,7,R7,29,train,30000000
2762,5940,6232,tt0368909,20,24062965,25885380,1,2005,Ong Bak,7,R7,28,train,1100000
2761,5853,6138,tt0257516,24,25114901,32820812,1,2005,Cursed,7,R7,27,train,35000000
2760,5931,6223,tt0361411,12,25269040,27905348,1,2005,Bride and Prejudice,7,R7,26,train,7000000
2759,5840,6121,tt0396652,14,25732334,35469651,1,2005,Ice Princess,7,R7,25,train,25000000
2758,5901,6189,tt0402399,25,26184400,30885750,1,2005,New World The,7,R7,24,train,30000000
